ORPHA_Number,ORPHA_URL,Nombre_Orphanet,CIE10_Orphanet,Numero_Colombia,Nombre_Colombia,CIE10_Colombia,Tipo_Match,Similitud,Observaciones_Colombia
,,Inmunodeficiencia combinada grave por deficiencia de GINS1,D81.8,1084,Inmunodeficiencia con Déficit de células natural-killer,D84.8,nombre_exacto,1.0,
,,Hiperplasia suprarrenal congénita por deficiencia de citocromo P450 oxidoreductasa,E25.0,1087,Inmunodeficiencia por Déficit de quinasa-4 asociado al receptor de intedeuquina-1,D84.8,nombre_exacto,1.0,
,,Hiperplasia suprarrenal congénita por deficiencia de citocromo P450 oxidoreductasa,E25.0,1088,Inmunodeficiencia por Déficit selectivo de anticuerpos antipolisacáridos,D80.8,nombre_exacto,1.0,
,,Inmunodeficiencia primaria,,1090,Inmunodeficiencia primaria no especificada,D84.8,nombre_exacto,1.0,
,,Inmunodeficiencia combinada grave por deficiencia de DCLRE1C,D81.1,1091,Insensibilidad congénita al dolor,G90.8,nombre_exacto,1.0,
,,Insomnio familiar fatal,A81.8,1092,Insomnio fatal familiar,A81.8,nombre_exacto,1.0,
,,Interrupción del arco aótico,Q25.4,1093,Interrupción del arco aótico,Q25.4,nombre_exacto,1.0,Código corregido de 0254 a Q254
,,Intolerancia hereditaria a la fructosa,E74.1,1094,Intolerancia a la fructosa,E74.1,nombre_exacto,1.0,
,,Síndrome de inmunodesregulación-poliendocrinopatía-enteropatía ligada al cromosoma X,E31.0,1095,IPEX (X-LINKED),E31.0,nombre_exacto,1.0,
,,Latosterolosis,Q87.8,1100,Latosterolosis,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Leiomioma orbital,D31.6,1101,Leiomioma orbital,D31.6,nombre_exacto,1.0,
,,Síndrome de pseudoleprechaunismo tipo Patterson,E34.8,1102,Leprechaunismo,E34.8,nombre_exacto,1.0,
,,Leucodistrofia,,1105,Leucodistrofia - paraplejia espástica - distonia,G11.4,nombre_exacto,1.0,
,,Leucodistrofia metacromática,E75.2,1106,Leucodistrofia metacromática,E75.2,nombre_exacto,1.0,
,,Leucodistrofia,,1107,leucodistrofia no especificada,E75.2,nombre_exacto,1.0,
,,Síndrome de leucoencefalopatía-displasia espondiloepimetafisaria,G37.8,1109,Leucoencefalopatía - condrodisplasia metafisaria,G11.4,nombre_exacto,1.0,
,,Leucoencefalopatía con quistes anteriores y bilaterales en el lóbulo temporal,E75.2,1113,Leucoencefalopatía con quistes anteriores y bilaterales en el lóbulo temporal,E75.2,nombre_exacto,1.0,
,,Linfangioleiomiomatosis,D48.7,1117,Linfangioleiomiomatosis,J98.4,nombre_exacto,1.0,
,,Síndrome de linfedema-anomalía arteriovenosa cerebral-hipertensión pulmonar primaria,Q28.3,1118,Linfedema - anomalía arteriovenosa cerebral,Q82.0,nombre_exacto,1.0,Código corregido de 0820 a Q820
,,Linfedema congénito primario con afectación sistémica o visceral,,1120,Linfedema congénito,Q82.0,nombre_exacto,1.0,Código corregido de 0820 a Q820
,,Lipodistrofia parcial familiar,,1121,Lipodistrofia familiar parcial asociada con mutaciones en PPARG,E88.1,nombre_exacto,1.0,
,,Lipodistrofia parcial familiar tipo Köbberling,E88.1,1123,"Lipodistrofia familiar parcial, tipo Kábberling",E88.1,nombre_exacto,1.0,
,,Lipodistrofia generalizada adquirida,E88.1,1124,Lipodistrofia generalizada adquirida,E88.1,nombre_exacto,1.0,
,,Lipodistrofia parcial adquirida,E88.1,1126,Lipodistrofia parcial adquirida,E88.1,nombre_exacto,1.0,
,,Lipofuscinosis ceroidea neuronal,E75.4,1130,Lipofuscinosis neuronal ceroidea juvenil,E75.4,nombre_exacto,1.0,
,,Telecanto,,1131,Lipoma nasopalpebral - coloboma - telecanto,Q10.3,nombre_exacto,1.0,Código corregido de 0103 a Q103
,,Lipomatosis encefalocraneocutánea,E88.2,1132,Lipomatosis encefalocraneocutánea,E88.2,nombre_exacto,1.0,
,,Lisencefalia,,1134,Lisencefalia debido a mutaciones en TUBA1A,Q04.3,nombre_exacto,1.0,Código corregido de 0043 a Q043
,,Lisencefalia en empedrado,,1135,Lisencefalia tipo 2,Q04.3,nombre_exacto,1.0,Código corregido de 0043 a Q043
,,Lisencefalia,,1136,Lisencefalia tipo III - displasia ósea metacarpiana,Q04.3,nombre_exacto,1.0,Código corregido de 0043 a Q043
,,Lisencefalia,,1137,Lisencefalia tipo III - secuencia de aquinesia fetal familiar,Q04.3,nombre_exacto,1.0,Código corregido de 0043 a Q043
,,Síndrome de lóbulos gruesos de las orejas-sordera conductiva,H90.0,1138,Lóbulos gruesos de las orejas - sordera conductiva,H90.0,nombre_exacto,1.0,
,,OBSOLETO: Síndrome de macrocefalia-deficiencia inmunitaria-anemia,,1139,Macrocefalia - deficiencia inmunitaria - anemia,XXXX,nombre_exacto,1.0,
,,Síndrome de megalencefalia-malformación capilar-polimicrogiria,Q87.3,1140,Macrocefalia - malformación capilar,Q87.3,nombre_exacto,1.0,Código corregido de 0873 a Q873
,,Macrotrombocitopenia autosómica dominante,D69.1,1145,"Macrotrombocitopenia con formación anómala de proplaquetas, autosómica dominante",D69.4,nombre_exacto,1.0,
,,Malabsorción hereditaria de folato,E53.8,1146,"Malabsorción de folato, hereditaria",D52.8,nombre_exacto,1.0,
,,Malabsorción de glucosa-galactosa,E74.3,1147,Malabsorción de glucosa-galactosa,E74.3,nombre_exacto,1.0,
,,Malformación de Ebstein de la válvula tricúspide,Q22.5,1150,Malformación de Ebstein,Q22.5,nombre_exacto,1.0,Código corregido de 0225 a Q225
,,OBSOLETO: Malformación linfática cervicofacial,,1151,Malformación linfática,D18.1,nombre_exacto,1.0,
,,Malformación aislada de mano hendida-pie hendido,Q74.8,1153,Mano hendida - pie hendido,Q71.6,nombre_exacto,1.0,Código corregido de 0716 a Q716
,,Síndrome de Czeizel-Losonci,Q87.8,1154,Mano hendida urinarias anomalías espina bífida anomalia de diafragma,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Síndrome de mano hendida-pie hendido-sordera,Q87.2,1155,"Mano hendida, pie hendido, sordera",Q87.2,nombre_exacto,1.0,Código corregido de 0872 a Q872
,,Mastocitosis,,1156,Mastocitosis,Q82.2,nombre_exacto,1.0,Código corregido de 0822 a Q822
,,Mastocitosis cutánea,,1157,Mastocitosis cutánea,Q82.2,nombre_exacto,1.0,Código corregido de 0822 a Q822
,,Mastocitosis,,1158,Mastocitosis no especificada,Q82.2,nombre_exacto,1.0,Código corregido de 0822 a Q822
,,Mastocitosis sistémica,C96.2,1159,Mastocitosis sistémica,C96.2,nombre_exacto,1.0,
,,Mastocitosis sistémica agresiva,C96.2,1160,Mastocitosis sistémica agresiva,C96.2,nombre_exacto,1.0,
,,Mastocitosis sistémica indolente,D47.0,1161,Mastocitosis sistémica indolente,D47.0,nombre_exacto,1.0,
,,Megacalicosis congénita,Q63.8,1162,"Megacalicosis, congénita",Q63.8,nombre_exacto,1.0,Código corregido de 0638 a Q638
,,Polimicrogiria,,1163,Megalencefalia - polimicrogiria - polidactina postaxial - hidrocefalia,Q04.8,nombre_exacto,1.0,Código corregido de 0048 a Q048
,,Melorreostosis,M85.8,1154,Melorreostosis,Q78.2,nombre_exacto,1.0,Código corregido de 0782 a Q782
,,Metacondromatosis,Q78.4,1165,Metacondromatosis,Q78.4,nombre_exacto,1.0,Código corregido de 0784 a Q784
,,Metahemoglobinemia hereditaria,D74.0,1166,Metahemoglobinemia hereditaria recesiva de tipo 2,D74.0,nombre_exacto,1.0,
,,Miastenia grave,G70.0,1167,Miastenia grave,G70.0,nombre_exacto,1.0,
,,Síndrome de microbraquicefalia-ptosis-fisura labial,Q87.8,1168,Microbraquicefalia ptosis fisura labial,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Síndrome de microcefalia-polimicrogiria-agenesia del cuerpo calloso,Q04.3,1171,Microcefalia - polimicrogiria- agenesia del cuerpo calloso,Q04.3,nombre_exacto,1.0,Código corregido de 0043 a Q043
,,Síndrome de microcefalia-braquidactilia-cifoescoliosis,Q87.8,1172,Microcefalia braquidactilia cifoescoliosis,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Síndrome de monosomía 9q22.3,Q93.5,1177,Microdeleción 9q22.3,Q93.5,nombre_exacto,1.0,Código corregido de 0935 a Q935
,,Síndrome de microftalmia-atrofia cerebral,Q11.2,1178,Microftalmia - atrofia cerebral,Q11.2,nombre_exacto,1.0,Código corregido de 0112 a Q112
,,Microftalmia con anomalías de las extremidades,Q87.2,1180,Microftalmia con anomalías de las extremidades,Q11.2,nombre_exacto,1.0,Código corregido de 0112 a Q112
,,Microftalmia-anoftalmia-coloboma sindrómicos,,1181,Microftalmia sindrómica debido a una mutación en OTX2,Q11.2,nombre_exacto,1.0,Código corregido de 0112 a Q112
,,Microtia,Q17.2,1183,Microtia,Q17.2,nombre_exacto,1.0,Código corregido de 0172 a Q172
,,Microtia,Q17.2,1184,Microtia - coloboma - imperforación del conducto nasolacrimal,Q15.8,nombre_exacto,1.0,Código corregido de 0158 a Q158
,,Microtia,Q17.2,1185,Microtia anomalías esqueléticas talla baja,Q87.1,nombre_exacto,1.0,Código corregido de 0871 a Q871
,,Paladar hendido,Q35,1186,Microtia bilateral - sordera - paladar hendido,Q87.0,nombre_exacto,1.0,Código corregido de 0870 a Q870
,,Migraña hemipléjica familiar o esporádica,G43.1,1189,Migraña hemipléjica familiar o esporádica,G43.1,nombre_exacto,1.0,
,,Miocardiopatía restrictiva familiar,,1191,Miocardiopatía restrictiva aislada familiar,1425,nombre_exacto,1.0,
,,Miofascitis macrofágica,M60.8,1196,Miofascitis macrofágica,M60.8,nombre_exacto,1.0,
,,Miopatía miotónica proximal,G71.1,1207,Distrofia miotónica tipo 2,G71.1,nombre_exacto,1.0,
,,Anemia sideroblástica,,1208,Miopatia mitocondrial con anemia sideroblástica,G71.3,nombre_exacto,1.0,
,,Distrofia muscular tibial,G71.0,1212,Miopatía tibial de Udd,G71.0,nombre_exacto,1.0,
,,Miositis focal,M60.8,1215,Miositis focal,M60.8,nombre_exacto,1.0,
,,Susceptibilidad mendeliana a enfermedades micobacterianas,,1220,MSMD (Deficiencia IFN-yR1),D84.8,nombre_exacto,1.0,
,,Susceptibilidad mendeliana a enfermedades micobacterianas,,1221,MSMD (Deficiencia IFN-yR2 ),Q84.8,nombre_exacto,1.0,Código corregido de 0848 a Q848
,,Susceptibilidad mendeliana a enfermedades micobacterianas por deficiencia parcial del STAT1,D84.8,1222,MSMD (Deficiencia STAT1),D84.8,nombre_exacto,1.0,
,,Susceptibilidad mendeliana a enfermedades micobacterianas,,1223,MSMD (IL-12p40),D84.8,nombre_exacto,1.0,
,,Susceptibilidad mendeliana a enfermedades micobacterianas,,1224,MSMD (IL12RB),D84.8,nombre_exacto,1.0,
,,Mucolipidosis,,1225,Mucolipidosis no especificada,E77.9,nombre_exacto,1.0,
,,Mucolipidosis,,1226,Mucolipidosis tipo 2,E77.0,nombre_exacto,1.0,
,,Mucolipidosis,,1227,Mucolipidosis tipo 4,E75.1,nombre_exacto,1.0,
,,Mucopolisacaridosis,,1228,Mucopolisacaridosis no especificada,E76.3,nombre_exacto,1.0,
,,Mucopolisacaridosis tipo 2,E76.1,1229,Mucopolisacaridosis tipo 2,E76.1,nombre_exacto,1.0,
,,Mucopolisacaridosis tipo 3,E76.2,1230,Mucopolisacaridosis tipo 3,E76.2,nombre_exacto,1.0,
,,Mucopolisacaridosis tipo 4,E76.2,1231,Mucopolisacaridosis tipo 4,E76.2,nombre_exacto,1.0,
,,Mucopolisacaridosis tipo 6,E76.2,1232,Mucopolisacaridosis tipo 6,E76.2,nombre_exacto,1.0,
,,Mucopolisacaridosis tipo 7,E76.2,1233,Mucopolisacaridosis tipo 7,E76.2,nombre_exacto,1.0,
,,Deficiencia múltiple de sulfatasas,E75.2,1234,Mucosulfatidosis,E75.2,nombre_exacto,1.0,
,,Síndrome de muerte infantil súbita-disgenesia de los testículos,G90.8,1235,Muerte infantil súbita - disgenesia de los testículos,G90.8,nombre_exacto,1.0,
,,Displasia ectodérmica hipohidrótica con inmunodeficiencia,D82.8,1237,"Mutación EDA-ID, AD (NFKBIA)",D82.8,nombre_exacto,1.0,
,,Displasia ectodérmica hipohidrótica con inmunodeficiencia,D82.8,1238,"Mutación EDA-ID, XL (Deficiencia NEMO)",Q78.2,nombre_exacto,1.0,Código corregido de 0782 a Q782
,,Síndrome de nefropatía-sordera-hiperparatiroidismo,Q87.8,1247,Nefropatía sordera hiperparatiroidismo,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,OBSOLETO: Síndrome de distrofia neuroaxonal-acidosis tubular renal,,1251,Neuroaxonal distrofia acidosis tubular,N25.8,nombre_exacto,1.0,
,,Neurofibromatosis tipo 1,Q85.0,1255,Neurofibromatosis,Q87.1,nombre_exacto,1.0,Código corregido de 0871 a Q871
,,Schwannomatosis en mosaico asociada al gen NF2,Q85.0,1256,Neurofibromatosis tipo 2,Q85.0,nombre_exacto,1.0,
,,Neuropatía axonal motora aguda,G61.0,1259,Neuropatía axonal aguda motora y sensitiva,G61.0,nombre_exacto,1.0,
,,Neuropatía con discapacidad auditiva,G60.8,1261,Neuropatía con discapacidad auditiva,G60.0,nombre_exacto,1.0,
,,Neuropatía axonal gigante,G60.8,1270,Neuropatía axonal gigante 20 familias Sinostosis múltiple,G60.8,nombre_exacto,1.0,
,,Neutropenia cíclica,D70,1271,Neutropenia cíclica,D7OX,nombre_exacto,1.0,
,,Neutropenia congénita,D70,1272,Neutropenia congénita benigna,D7OX,nombre_exacto,1.0,
,,Neutropenia congénita grave,,1273,Neutropenia congénita grave,D7OX,nombre_exacto,1.0,
,,Neutropenia congénita grave autosómica dominante,D70,1274,"Neutropenia congénita grave, autosómica y dominante",D7OX,nombre_exacto,1.0,
,,Neutropenia congénita,D70,1275,"Neutropenia congénita severa, bases desconocidas",D7OX,nombre_exacto,1.0,
,,Neutropenia congénita grave,,1277,"Neutropenia, congénita grave, ligada at cromosoma X",D7OX,nombre_exacto,1.0,
,,Obesidad por deficiencia de pro-opiomelanocortin,E66.8,1284,Obesidad por Déficit de pro-opiomelanocortin,E66.8,nombre_exacto,1.0,
,,Odontodisplasia regional,K00.4,1290,Odontodisplasia regional,K00.4,nombre_exacto,1.0,
,,Odontoleucodistrofia,E75.2,1291,Odontoleucodistrofia,E75.2,nombre_exacto,1.0,
,,Omodisplasia,Q78.8,1293,Omodisplasia,Q78.8,nombre_exacto,1.0,Código corregido de 0788 a Q788
,,Onfalocele,Q79.2,1294,Onfalocele,Q79.2,nombre_exacto,1.0,Código corregido de 0792 a Q792
,,Opsismodisplasia,Q78.8,1296,Opsismodisplasia,Q78.8,nombre_exacto,1.0,Código corregido de 0788 a Q788
,,Osteocondromas múltiples,Q78.6,1299,Osteocondromas múltiples,Q78.6,nombre_exacto,1.0,Código corregido de 0786 a Q786
,,Osteocondromatosis carpotarsiana,D16.9,1300,Osteocondromatosis carpotarsiana,Q74.8,nombre_exacto,1.0,Código corregido de 0748 a Q748
,,Osteodistrofia hereditaria de Albright,,1303,Osteodistrofia hereditaria de Albright,E20.1,nombre_exacto,1.0,
,,Osteogénesis imperfecta,Q78.0,1304,Osteogénesis imperfecta,Q78.0,nombre_exacto,1.0,Código corregido de 0780 a Q780
,,Osteogénesis imperfecta,Q78.0,1305,Osteogénesis imperfecta - retinopatia - convulsiones - Déficit intelectual,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Síndrome de osteogénesis imperfecta-microcefalia-cataratas,Q78.0,1306,Osteogénesis imperfecta microcefalia cataratas,Q78.0,nombre_exacto,1.0,Código corregido de 0780 a Q780
,,Osteólisis de talón-rótula-escafoides,M89.5,1307,"Osteólisis del talón, rótula y escafoides, Sindrome de -",XXXX,nombre_exacto,1.0,
,,OBSOLETO: Osteomielitis multifocal crónica recurrente juvenil,,1308,Osteomielitis multifocal crónica recurrente juvenil,M86.3,nombre_exacto,1.0,
,,Síndrome de osteopetrosis-hipogammaglobulinemia,Q78.2,1310,Osteopetrosis - hipogammaglobulinemia,Q78.2,nombre_exacto,1.0,Código corregido de 0782 a Q782
,,Osteopetrosis,Q78.2,1311,Osteopetrosis de Albers-Schbnberg,Q78.2,nombre_exacto,1.0,Código corregido de 0782 a Q782
,,Osteopetrosis dominante tipo 1,Q78.2,1312,Osteopetrosis dominante de tipo 1,Q78.2,nombre_exacto,1.0,Código corregido de 0782 a Q782
,,Osteopetrosis maligna autosómica recesiva,Q78.2,1313,Osteopetrosis maligna autosómica recesiva 0782 —1,XXXX,nombre_exacto,1.0,Sin código asignado
,,Osteopetrosis intermedia,Q78.2,1314,"Osteopetrosis, autosómica recesiva leve, forma intermedia",Q78.2,nombre_exacto,1.0,Código corregido de 0782 a Q782
,,Hipopigmentación,,1315,Osteoporosis hipopigmentación óculo cutánea,XXXX,nombre_exacto,1.0,
,,Síndrome de osteoporosis-pseudoglioma,Q87.5,1316,Osteoporosis pseudoglioma Síndrome,Q87.5,nombre_exacto,1.0,Código corregido de 0875 a Q875
,,Síndrome de osteosclerosis-ictiosis-fallo ovárico prematuro,M85.8,1317,Osteosclerosis - ictiosis - fallo ovárico prematuro,XXXX,nombre_exacto,1.0,
,,NO ES ENFERMEDAD RARA EN EUROPA: Pancreatitis aguda recurrente,,1334,Pancreatitis aguda recurrente,K85.0,nombre_exacto,1.0,
,,Pancreatitis crónica hereditaria autosómica dominante,K86.1,1335,Pancreatitis crónica hereditaria,K86.1,nombre_exacto,1.0,
,,Pancreatoblastoma,C25.1,1336,Pancreatoblastoma,C25.1,nombre_exacto,1.0,
,,Paquidermoperiostosis,M89.4,1340,Paquidermoperiostosis,M89.4,nombre_exacto,1.0,
,,Paquioniquia congénita,Q84.5,1341,Paquioniquia congénita,Q84.5,nombre_exacto,1.0,Código corregido de 0845 a Q845
,,Parálisis periódica,G72.3,1344,Parálisis periódica hipercalemica,G72.3,nombre_exacto,1.0,
,,Parálisis periódica,G72.3,1345,Parálisis periódica hipocalemica,G72.3,nombre_exacto,1.0,
,,Parálisis periódica,G72.3,1346,Parálisis periódica no especificada,G72.3,nombre_exacto,1.0,
,,Parálisis periódica,G72.3,1347,Parálisis periódica normocalemica,G72.3,nombre_exacto,1.0,
,,Parálisis periódica tirotóxica,G72.3,1348,Parálisis periódica tirotóxica,G72.3,nombre_exacto,1.0,
,,Parálisis supranuclear progresiva,G23.1,1349,Parálisis supranuclear progresiva,G23.1,nombre_exacto,1.0,
,,Parálisis supranuclear progresiva,G23.1,1350,Parálisis supranuclear progresiva - Síndrome corticobasal,G23.1,nombre_exacto,1.0,
,,OBSOLETO: Paraparesia espástica autosómica dominante tipo 9,,1354,Paraplejía espástica autosómica dominante tipo 9,G11.4,nombre_exacto,1.0,
,,Paraparesia espástica autosómica recesiva tipo 26,G11.4,1370,Paraplejía espástica autosómica recesiva tipo 26,G11.4,nombre_exacto,1.0,
,,Penfigoide ampolloso,L12.0,1386,Penfigoide bulloso,L12.0,nombre_exacto,1.0,
,,Poliarteritis nodosa,M30.0,1389,Periarteritis nodosa,M30.0,nombre_exacto,1.0,
,,Picnoacondrogénesis,Q78.8,1393,Picnoacondrogénesis,Q77.0,nombre_exacto,1.0,Código corregido de 0770 a Q770
,,Picnodisostosis,Q78.8,1394,Picnodisostosis,Q78.8,nombre_exacto,1.0,Código corregido de 0788 a Q788
,,Piebaldismo,E70.3,1395,Piebaldismo.,E70.3,nombre_exacto,1.0,
,,Pili torti,Q84.1,1396,Pili Torti onicodisplasia,Q84.1,nombre_exacto,1.0,Código corregido de 0841 a Q841
,,OBSOLETO: Plagiocefalia aislada,,1399,Plagiocefalia aislada,Q67.3,nombre_exacto,1.0,Código corregido de 0673 a Q673
,,Deficiencia de anticuerpos asociada a PLCG2 y desregulación inmunológica,L50.2,1401,"PLAID (mutación en PICG22, Hipogamaglobulinemia, urticaria por frio)",L50.2,nombre_exacto,1.0,
,,Poiquilodermia con neutropenia,D82.8,1404,Poiquilodermia con neutropenia,D82.8,nombre_exacto,1.0,
,,Epidermolisis ampollosa de Kindler,Q81.8,1405,Poiquilodermia de Kindler,Q81.8,nombre_exacto,1.0,Código corregido de 0818 a Q818
,,OBSOLETO: Artritis idiopática juvenil factor reumatoide negativo sin anticuerpos antinucleares,,1406,"Poliartritis, factor reumatoide negativo",M08.3,nombre_exacto,1.0,
,,Artritis idiopática juvenil poliarticular factor reumatoide positivo,M08.0,1407,"Poliartritis, factor reumatoide positivo",M08.0,nombre_exacto,1.0,
,,Polidactilia central,Q69.0,1409,Polidactilia en espejo - segmentación vertebral anomalias de los miembros,Q87.2,nombre_exacto,1.0,Código corregido de 0872 a Q872
,,Poliposis adenomatosa familiar,D12.6,1413,Poliposis adenomatosa familiar,D12.6,nombre_exacto,1.0,
,,Poliposis con capuchón,D12.6,1414,Poliposis con capuchón,D12.6,nombre_exacto,1.0,
,,Síndrome de polisindactilia-malformación cardíaca,Q87.8,1418,Polisindactilia - malformación cardíaca,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Porfiria aguda intermitente,E80.2,1419,Porfiria aguda intermitente,E80.2,nombre_exacto,1.0,
,,Porfiria,"E80.1, E80.2",1422,Porfiria hepática crónica,E80.2,nombre_exacto,1.0,
,,Poroqueratosis palmoplantar de Mantoux,,1423,Poroqueratosis palmoplantar de Mantoux,Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
,,Síndrome de Hutchinson-Gilford,E34.8,1426,Progeria,E34.8,nombre_exacto,1.0,
,,Síndrome de Hutchinson-Gilford,E34.8,1427,Progeria talla baja nevi pigmentados -,XXXX,nombre_exacto,1.0,Sin código asignado
,,Protoporfiria eritropoyética ligada al cromosoma X,E80.0,1430,Protoporfiria eritropoyética,E80.0,nombre_exacto,1.0,
,,Pseudoacondroplasia,Q77.8,1431,Pseudoacondroplasia,Q77.8,nombre_exacto,1.0,Código corregido de 0778 a Q778
,,Pseudoartrosis congénita de clavícula,Q74.0,1432,Pseudoartrosis congénita de clavícula,Q74.0,nombre_exacto,1.0,Código corregido de 0740 a Q740
,,Pseudohipoaldosteronismo tipo 1,N25.8,1433,Pseudohipoaldosteronismo tipo 1,N25.8,nombre_exacto,1.0,
,,Pseudomixoma peritoneal,C78.6,1434,Pseudomixoma peritoneal,C78.6,nombre_exacto,1.0,
,,Síndrome de pseudoprogeria,Q87.8,1435,Pseudoprogeria,Q87.8,nombre_exacto,1.0,Código corregido de 0878 a Q878
,,Pseudoxantoma elástico,Q82.8,1437,Pseudoxantoma elástico,Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
,,Síndrome de ptosis-estrabismo-pupilas ectópicas,Q10.0,1439,Ptosis - estrabismo - pupilas ectópicas,Q87.0,nombre_exacto,1.0,Código corregido de 0870 a Q870
,,Síndrome del pulgar trifalángico-braquiectrodactilia,Q74.8,1440,Pulgar trifalángico - braquiectrodactilia,Q74.8,nombre_exacto,1.0,Código corregido de 0748 a Q748
,,Síndrome de pulgares ausentes-talla baja-inmunodeficiencia,D82.8,1441,Pulgares ausentes talla baja inmunodeficiencia,D82.8,nombre_exacto,1.0,
,,Queratitis estromal,H16.3,1446,Queratitis estromal,H16.3,nombre_exacto,1.0,
,,Queratoconjuntivitis atópica,H16.2,1447,Queratoconjuntivitis atópica,H16.2,nombre_exacto,1.0,
,,Queratodermia palmoplantar difusa,,1453,"Queratodermia palmoplantar difusa, tipo Norrbotten dominante",Q82.8,nombre_exacto,1.0,Código corregido de 0828 a Q828
,,Enfermedad de Darier,Q82.8,1454,Queratosis folicular enanismo atrofia cerebral,Q87.1,nombre_exacto,1.0,Código corregido de 0871 a Q871
